ID,Name,STATUS,SKILL_ID,SKILL_LV,PERCENT,CASTING_TIME,COOLDOWN_TIME,DISPEL,IF,IfCondition
1267,CARAT,BERSERK_ST,NPC_CHANGEDARKNESS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1267,CARAT,RUSH_ST,AL_HEAL,6,1000,0,7000,0,IF_HP,30
1267,CARAT,BERSERK_ST,AL_HEAL,6,1000,0,7000,0,IF_HP,30
1268,BLOODY_KNIGHT,BERSERK_ST,NPC_DARKNESSATTACK,5,200,0,7500,0,0,0
1268,BLOODY_KNIGHT,RUSH_ST,WZ_METEOR,8,100,2500,10000,NO_DISPEL,0,0
1268,BLOODY_KNIGHT,BERSERK_ST,WZ_METEOR,8,100,2500,10000,NO_DISPEL,0,0
1268,BLOODY_KNIGHT,BERSERK_ST,KN_BRANDISHSPEAR,9,100,2500,10000,NO_DISPEL,0,0
1268,BLOODY_KNIGHT,BERSERK_ST,KN_BRANDISHSPEAR,9,1000,2500,3000,NO_DISPEL,IF_ENEMYCOUNT,2
1268,BLOODY_KNIGHT,RUSH_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,30
1268,BLOODY_KNIGHT,BERSERK_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,30
1268,BLOODY_KNIGHT,RUSH_ST,WZ_METEOR,8,300,2500,0,NO_DISPEL,IF_HP,30
1268,BLOODY_KNIGHT,BERSERK_ST,WZ_METEOR,8,300,2500,0,NO_DISPEL,IF_HP,30
1269,CLOCK,BERSERK_ST,NPC_GROUNDATTACK,3,200,0,7500,0,0,0
1269,CLOCK,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1269,CLOCK,BERSERK_ST,NPC_PETRIFYATTACK,5,100,0,10000,NO_DISPEL,0,0
1269,CLOCK,BERSERK_ST,NPC_MENTALBREAKER,3,100,0,10000,NO_DISPEL,0,0
1269,CLOCK,BERSERK_ST,NPC_PETRIFYATTACK,5,300,0,10000,NO_DISPEL,IF_HP,30
1270,C_TOWER_MANAGER,IDLE_ST,AL_TELEPORT,1,50,0,10000,0,0,0
1270,C_TOWER_MANAGER,BERSERK_ST,PR_LEXDIVINA,7,100,3500,10000,0,0,0
1270,C_TOWER_MANAGER,RUSH_ST,PR_LEXDIVINA,7,100,3500,10000,0,0,0
1270,C_TOWER_MANAGER,BERSERK_ST,NPC_BLINDATTACK,5,100,0,10000,NO_DISPEL,0,0
1270,C_TOWER_MANAGER,BERSERK_ST,NPC_MAGICALATTACK,1,100,0,10000,NO_DISPEL,0,0
1270,C_TOWER_MANAGER,IDLE_ST,HT_CLAYMORETRAP,5,50,1500,100000,0,0,0
1270,C_TOWER_MANAGER,BERSERK_ST,PR_LEXDIVINA,7,300,3500,10000,0,IF_HP,30
1270,C_TOWER_MANAGER,RUSH_ST,PR_LEXDIVINA,7,300,3500,10000,0,IF_HP,30
1270,C_TOWER_MANAGER,BERSERK_ST,PR_LEXDIVINA,5,1000,3500,10000,0,IF_MAGICLOCKED,0
1270,C_TOWER_MANAGER,RUSH_ST,PR_LEXDIVINA,5,1000,3500,10000,0,IF_MAGICLOCKED,0
1271,ALLIGATOR,BERSERK_ST,NPC_WATERATTACK,2,100,0,15000,0,0,0
1272,DARK_LORD,BERSERK_ST,WZ_METEOR,9,500,1500,4000,NO_DISPEL,0,0
1272,DARK_LORD,RUSH_ST,WZ_METEOR,9,300,1500,1000,NO_DISPEL,0,0
1272,DARK_LORD,BERSERK_ST,MG_FIREWALL,7,300,0,5000,0,0,0
1272,DARK_LORD,RUSH_ST,MG_FIREWALL,7,500,0,0,0,0,0
1272,DARK_LORD,BERSERK_ST,NPC_MAGICALATTACK,1,100,0,10000,0,0,0
1272,DARK_LORD,BERSERK_ST,NPC_CURSEATTACK,1,100,0,10000,0,0,0
1272,DARK_LORD,BERSERK_ST,NPC_PIERCINGATT,1,200,3000,5000,NO_DISPEL,0,0
1272,DARK_LORD,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1272,DARK_LORD,BERSERK_ST,NPC_WINDATTACK,5,200,0,5000,0,0,0
1272,DARK_LORD,RUSH_ST,AL_INCAGI,1,500,0,120000,0,IF_HP,50
1272,DARK_LORD,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1272,DARK_LORD,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1272,DARK_LORD,BERSERK_ST,NPC_ENERGYDRAIN,1,1000,2000,10000,NO_DISPEL,IF_HP,70
1272,DARK_LORD,BERSERK_ST,WZ_METEOR,9,500,1500,4000,NO_DISPEL,IF_RANGEATTACKED,0
1272,DARK_LORD,RUSH_ST,WZ_METEOR,9,300,1500,1000,NO_DISPEL,IF_RANGEATTACKED,0
1272,DARK_LORD,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1272,DARK_LORD,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1272,DARK_LORD,IDLE_ST,WZ_METEOR,9,800,1500,4000,NO_DISPEL,IF_RUDEATTACK,0
1272,DARK_LORD,RMOVE_ST,WZ_METEOR,9,800,1500,4000,NO_DISPEL,IF_RUDEATTACK,0
1272,DARK_LORD,BERSERK_ST,WZ_METEOR,9,100,1500,4000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1272,DARK_LORD,RUSH_ST,WZ_METEOR,9,100,1500,1000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1272,DARK_LORD,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1272,DARK_LORD,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1273,ORC_LADY,BERSERK_ST,NPC_GROUNDATTACK,2,200,0,7500,0,0,0
1273,ORC_LADY,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1273,ORC_LADY,RUSH_ST,AL_INCAGI,1,200,1000,120000,0,0,0
1274,MEGALITH,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1274,MEGALITH,IDLE_ST,AL_TELEPORT,1,50,0,10000,0,0,0
1275,ALICE,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1275,ALICE,BERSERK_ST,KN_SPEARSTAB,1,100,1300,5000,NO_DISPEL,0,0
1275,ALICE,IDLE_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1275,ALICE,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1275,ALICE,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1275,ALICE,IDLE_ST,AL_HEAL,7,1000,2500,7000,0,IF_COMRADEHP,60
1275,ALICE,BERSERK_ST,AL_HEAL,7,1000,2500,7000,0,IF_COMRADEHP,60
1275,ALICE,RUSH_ST,AL_HEAL,7,1000,2500,7000,0,IF_COMRADEHP,60
1275,ALICE,IDLE_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_BLIND
1275,ALICE,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CONFUSION
1275,ALICE,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CURSE
1275,ALICE,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CONFUSION
1275,ALICE,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CURSE
1275,ALICE,BERSERK_ST,KN_SPEARSTAB,1,300,1300,5000,NO_DISPEL,IF_HP,30
1275,ALICE,BERSERK_ST,AL_HEAL,7,1000,0,7000,0,IF_HP,30
1275,ALICE,RUSH_ST,AL_HEAL,7,1000,0,7000,0,IF_HP,30
1276,RAYDRIC_ARCHER,BERSERK_ST,NPC_DARKNESSATTACK,3,200,0,7500,0,0,0
1276,RAYDRIC_ARCHER,RUSH_ST,AC_CHARGEARROW,1,100,2000,10000,NO_DISPEL,0,0
1276,RAYDRIC_ARCHER,BERSERK_ST,AC_CHARGEARROW,1,100,2000,10000,NO_DISPEL,0,0
1276,RAYDRIC_ARCHER,BERSERK_ST,AC_CHARGEARROW,1,300,2000,10000,NO_DISPEL,IF_HP,30
1276,RAYDRIC_ARCHER,IDLE_ST,AC_CHARGEARROW,1,1000,2000,10000,NO_DISPEL,IF_RUDEATTACK,0
1277,GREATEST_GENERAL,BERSERK_ST,NPC_FIREATTACK,2,200,0,7500,0,0,0
1277,GREATEST_GENERAL,BERSERK_ST,AL_PNEUMA,1,1000,0,20000,0,IF_RANGEATTACKED,0
1277,GREATEST_GENERAL,IDLE_ST,AL_PNEUMA,1,1000,0,20000,0,IF_RANGEATTACKED,0
1278,STALACTIC_GOLEM,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1278,STALACTIC_GOLEM,BERSERK_ST,KN_SPEARSTAB,1,100,1100,5000,NO_DISPEL,0,0
1278,STALACTIC_GOLEM,BERSERK_ST,NPC_STUNATTACK,4,100,1500,10000,NO_DISPEL,0,0
1278,STALACTIC_GOLEM,BERSERK_ST,KN_SPEARSTAB,1,300,1100,5000,NO_DISPEL,IF_HP,30
1278,STALACTIC_GOLEM,BERSERK_ST,NPC_STUNATTACK,4,300,1500,10000,NO_DISPEL,IF_HP,30
1278,STALACTIC_GOLEM,RUSH_ST,SM_ENDURE,1,1000,0,30000,0,IF_RANGEATTACKED,0
1278,STALACTIC_GOLEM,RUSH_ST,SM_ENDURE,1,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1279,TRI_JOINT,BERSERK_ST,NPC_GROUNDATTACK,2,100,0,15000,0,0,0
1280,STEAM_GOBLIN,BERSERK_ST,NPC_WINDATTACK,2,200,0,7500,0,0,0
1280,STEAM_GOBLIN,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1280,STEAM_GOBLIN,BERSERK_ST,SM_MAGNUM,4,100,2000,5000,NO_DISPEL,0,0
1280,STEAM_GOBLIN,BERSERK_ST,SM_MAGNUM,4,300,2000,5000,NO_DISPEL,0,0
1280,STEAM_GOBLIN,BERSERK_ST,SM_MAGNUM,4,1000,2000,5000,NO_DISPEL,IF_ENEMYCOUNT,2
1280,STEAM_GOBLIN,RUSH_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1280,STEAM_GOBLIN,BERSERK_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1280,STEAM_GOBLIN,BERSERK_ST,NPC_SELFDESTRUCTION,1,50,3000,0,NO_DISPEL,IF_HP,40
1281,SAGEWORM,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1281,SAGEWORM,BERSERK_ST,MG_COLDBOLT,5,100,4000,10000,0,0,0
1281,SAGEWORM,RUSH_ST,MG_COLDBOLT,5,100,4000,10000,0,0,0
1281,SAGEWORM,BERSERK_ST,MG_FIREBOLT,5,100,4000,10000,0,0,0
1281,SAGEWORM,RUSH_ST,MG_FIREBOLT,5,100,4000,10000,0,0,0
1281,SAGEWORM,BERSERK_ST,MG_LIGHTNINGBOLT,5,100,4000,10000,0,0,0
1281,SAGEWORM,RUSH_ST,MG_LIGHTNINGBOLT,5,100,4000,10000,0,0,0
1281,SAGEWORM,BERSERK_ST,MG_SAFETYWALL,5,150,3000,10000,NO_DISPEL,0,0
1281,SAGEWORM,BERSERK_ST,NPC_MAGICALATTACK,1,100,0,10000,NO_DISPEL,0,0
1281,SAGEWORM,IDLE_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1281,SAGEWORM,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1281,SAGEWORM,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1281,SAGEWORM,IDLE_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_BLIND
1281,SAGEWORM,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CONFUSION
1281,SAGEWORM,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CURSE
1281,SAGEWORM,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CONFUSION
1281,SAGEWORM,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CURSE
1281,SAGEWORM,BERSERK_ST,MG_SAFETYWALL,5,1000,3000,10000,NO_DISPEL,IF_HP,30
1281,SAGEWORM,RUSH_ST,MG_COLDBOLT,5,100,4000,10000,0,IF_RANGEATTACKED,0
1281,SAGEWORM,RUSH_ST,MG_FIREBOLT,5,100,4000,10000,0,IF_RANGEATTACKED,0
1281,SAGEWORM,RUSH_ST,MG_LIGHTNINGBOLT,5,100,4000,10000,0,IF_RANGEATTACKED,0
1281,SAGEWORM,RUSH_ST,TF_BACKSLIDING,1,1000,0,10000,0,IF_SKILLUSE,MG_FIREWALL
1282,KOBOLD_ARCHER,BERSERK_ST,NPC_FIREATTACK,2,100,0,15000,0,0,0
1282,KOBOLD_ARCHER,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1282,KOBOLD_ARCHER,BERSERK_ST,AC_DOUBLE,1,100,1500,10000,0,0,0
1282,KOBOLD_ARCHER,RUSH_ST,AC_DOUBLE,1,100,1500,10000,0,0,0
1282,KOBOLD_ARCHER,BERSERK_ST,AC_DOUBLE,1,300,1500,10000,0,IF_HP,30
1283,CHIMERA,BERSERK_ST,NPC_FIREATTACK,4,200,0,7500,0,0,0
1283,CHIMERA,BERSERK_ST,WZ_HEAVENDRIVE,5,100,2500,10000,NO_DISPEL,0,0
1283,CHIMERA,RUSH_ST,WZ_HEAVENDRIVE,5,100,2500,10000,NO_DISPEL,0,0
1283,CHIMERA,BERSERK_ST,NPC_SPLASHATTACK,1,800,1500,0,NO_DISPEL,IF_ENEMYCOUNT,2
1283,CHIMERA,BERSERK_ST,WZ_HEAVENDRIVE,5,300,2500,10000,NO_DISPEL,IF_HP,30
1283,CHIMERA,RUSH_ST,WZ_HEAVENDRIVE,5,100,2500,10000,NO_DISPEL,IF_RANGEATTACKED,0
1285,ARCHER_GUARDIAN,BERSERK_ST,AC_DOUBLE,10,200,0,0,0,0,0
1285,ARCHER_GUARDIAN,BERSERK_ST,AC_CHARGEARROW,1,200,0,0,0,0,0
1286,KNIGHT_GUARDIAN,BERSERK_ST,WZ_VERMILION,10,500,1500,4000,NO_DISPEL,0,0
1286,KNIGHT_GUARDIAN,RUSH_ST,WZ_VERMILION,10,300,1500,1000,NO_DISPEL,0,0
1286,KNIGHT_GUARDIAN,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1286,KNIGHT_GUARDIAN,BERSERK_ST,BS_MAXIMIZE,1,300,0,20000,0,0,0
1286,KNIGHT_GUARDIAN,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1286,KNIGHT_GUARDIAN,BERSERK_ST,NPC_WINDATTACK,5,200,0,5000,0,0,0
1286,KNIGHT_GUARDIAN,IDLE_ST,AL_TELEPORT,1,100,0,20000,0,0,0
1286,KNIGHT_GUARDIAN,BERSERK_ST,WZ_STORMGUST,10,100,1500,5000,NO_DISPEL,IF_ENEMYCOUNT,2
1286,KNIGHT_GUARDIAN,BERSERK_ST,MG_SAFETYWALL,10,1000,0,3000,0,IF_HP,30
1286,KNIGHT_GUARDIAN,RUSH_ST,AL_INCAGI,1,300,3000,120000,NO_DISPEL,IF_HP,50
1286,KNIGHT_GUARDIAN,BERSERK_ST,KN_TWOHANDQUICKEN,10,1000,3000,300000,NO_DISPEL,IF_HP,20
1286,KNIGHT_GUARDIAN,BERSERK_ST,WZ_VERMILION,10,500,1500,4000,NO_DISPEL,IF_RANGEATTACKED,0
1286,KNIGHT_GUARDIAN,RUSH_ST,WZ_VERMILION,10,300,1500,1000,NO_DISPEL,IF_RANGEATTACKED,0
1286,KNIGHT_GUARDIAN,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1286,KNIGHT_GUARDIAN,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1286,KNIGHT_GUARDIAN,IDLE_ST,WZ_STORMGUST,10,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1286,KNIGHT_GUARDIAN,RMOVE_ST,WZ_STORMGUST,10,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1286,KNIGHT_GUARDIAN,RUSH_ST,WZ_STORMGUST,10,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1286,KNIGHT_GUARDIAN,BERSERK_ST,WZ_STORMGUST,10,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1287,SOLDIER_GUARDIAN,BERSERK_ST,SM_BASH,10,200,0,0,0,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,NPC_STUNATTACK,5,200,0,0,0,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,BS_ADRENALINE,5,100,0,20000,0,0,0
1287,SOLDIER_GUARDIAN,RUSH_ST,BS_ADRENALINE,5,100,0,20000,0,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,MG_FROSTDIVER,10,100,1500,10000,NO_DISPEL,0,0
1287,SOLDIER_GUARDIAN,RUSH_ST,MG_FROSTDIVER,10,100,1500,10000,NO_DISPEL,0,0
1287,SOLDIER_GUARDIAN,RUSH_ST,AL_DECAGI,1,100,0,10000,0,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,NPC_WATERATTACK,5,200,0,5000,0,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,MG_COLDBOLT,10,500,1500,3000,NO_DISPEL,0,0
1287,SOLDIER_GUARDIAN,RUSH_ST,MG_COLDBOLT,10,300,1500,0,NO_DISPEL,0,0
1287,SOLDIER_GUARDIAN,RUSH_ST,WZ_WATERBALL,10,250,1500,10000,NO_DISPEL,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,WZ_WATERBALL,10,250,1500,10000,NO_DISPEL,0,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,WZ_FROSTNOVA,8,1000,0,10000,0,IF_ENEMYCOUNT,2
1287,SOLDIER_GUARDIAN,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1287,SOLDIER_GUARDIAN,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1287,SOLDIER_GUARDIAN,BERSERK_ST,MG_FROSTDIVER,10,500,1500,0,NO_DISPEL,IF_RANGEATTACKED,0
1287,SOLDIER_GUARDIAN,RUSH_ST,MG_FROSTDIVER,10,500,1500,0,NO_DISPEL,IF_RANGEATTACKED,0
1287,SOLDIER_GUARDIAN,RUSH_ST,SM_ENDURE,7,1000,0,20000,0,IF_RANGEATTACKED,0
1287,SOLDIER_GUARDIAN,BERSERK_ST,WZ_STORMGUST,10,500,1500,3000,NO_DISPEL,IF_RANGEATTACKED,0
1287,SOLDIER_GUARDIAN,RUSH_ST,WZ_STORMGUST,10,300,1500,0,NO_DISPEL,IF_RANGEATTACKED,0
1287,SOLDIER_GUARDIAN,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1287,SOLDIER_GUARDIAN,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1287,SOLDIER_GUARDIAN,IDLE_ST,MG_FROSTDIVER,10,800,1500,10000,NO_DISPEL,IF_RUDEATTACK,0
1287,SOLDIER_GUARDIAN,RMOVE_ST,MG_FROSTDIVER,10,800,1500,10000,NO_DISPEL,IF_RUDEATTACK,0
1287,SOLDIER_GUARDIAN,RUSH_ST,MG_FROSTDIVER,10,800,1500,10000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1287,SOLDIER_GUARDIAN,BERSERK_ST,MG_FROSTDIVER,10,800,1500,10000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1289,MAYA_PUPLE,BERSERK_ST,KN_PIERCE,8,100,1000,10000,0,0,0
1289,MAYA_PUPLE,BERSERK_ST,BS_MAXIMIZE,1,100,1000,10000,0,0,0
1289,MAYA_PUPLE,BERSERK_ST,NPC_PIERCINGATT,1,100,1000,10000,0,0,0
1289,MAYA_PUPLE,BERSERK_ST,NPC_GUIDEDATTACK,1,100,1000,10000,0,0,0
1289,MAYA_PUPLE,BERSERK_ST,NPC_GROUNDATTACK,2,100,1000,10000,0,0,0
1289,MAYA_PUPLE,BERSERK_ST,AL_HEAL,10,100,1000,10000,0,IF_COMRADEHP,80
1289,MAYA_PUPLE,RUSH_ST,AL_HEAL,10,100,1000,10000,0,IF_COMRADEHP,80
1289,MAYA_PUPLE,IDLE_ST,AL_HEAL,10,100,1000,10000,0,IF_COMRADEHP,80
1289,MAYA_PUPLE,BERSERK_ST,KN_BRANDISHSPEAR,5,100,1000,10000,0,IF_ENEMYCOUNT,2
1289,MAYA_PUPLE,RUSH_ST,WZ_HEAVENDRIVE,5,100,1000,10000,0,IF_ENEMYCOUNT,2
1289,MAYA_PUPLE,BERSERK_ST,AL_HEAL,10,100,1000,10000,0,IF_HP,30
1289,MAYA_PUPLE,RUSH_ST,AL_HEAL,10,100,1000,10000,0,IF_HP,30
1289,MAYA_PUPLE,BERSERK_ST,MG_SAFETYWALL,10,100,1000,10000,0,IF_HP,30
1289,MAYA_PUPLE,RUSH_ST,WZ_HEAVENDRIVE,5,100,1500,10000,0,IF_SKILLUSE,MG_FIREWALL
1289,MAYA_PUPLE,BERSERK_ST,WZ_HEAVENDRIVE,5,100,1500,10000,0,IF_SKILLUSE,MG_FIREWALL
1290,SKELETON_GENERAL,BERSERK_ST,AS_SONICBLOW,5,250,1500,0,NO_DISPEL,0,0
1290,SKELETON_GENERAL,BERSERK_ST,NPC_COMBOATTACK,2,250,0,0,NO_DISPEL,0,0
1290,SKELETON_GENERAL,BERSERK_ST,NPC_SPLASHATTACK,1,1000,1500,0,NO_DISPEL,IF_ENEMYCOUNT,2
1290,SKELETON_GENERAL,RUSH_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1290,SKELETON_GENERAL,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1291,WRAITH_DEAD,BERSERK_ST,TF_POISON,10,250,1500,0,NO_DISPEL,0,0
1291,WRAITH_DEAD,BERSERK_ST,NPC_CURSEATTACK,5,250,0,0,NO_DISPEL,0,0
1291,WRAITH_DEAD,RUSH_ST,AL_DECAGI,1,50,3000,0,0,0,0
1291,WRAITH_DEAD,RUSH_ST,AS_GRIMTOOTH,5,200,0,0,NO_DISPEL,0,0
1292,MINI_DEMON,BERSERK_ST,NPC_DARKNESSATTACK,5,100,0,15000,0,0,0
1292,MINI_DEMON,IDLE_ST,NPC_PROVOCATION,1,2,0,0,0,0,0
1292,MINI_DEMON,BERSERK_ST,WZ_JUPITEL,5,250,4000,0,0,0,0
1292,MINI_DEMON,BERSERK_ST,NPC_SILENCEATTACK,5,250,0,0,NO_DISPEL,0,0
1292,MINI_DEMON,RUSH_ST,NPC_RANGEATTACK,1,250,2000,0,0,0,0
1292,MINI_DEMON,RUSH_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1292,MINI_DEMON,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1293,CREMY_FEAR,BERSERK_ST,NPC_CURSEATTACK,5,250,0,0,NO_DISPEL,0,0
1293,CREMY_FEAR,BERSERK_ST,NPC_BLINDATTACK,5,250,0,0,NO_DISPEL,0,0
1293,CREMY_FEAR,RUSH_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1293,CREMY_FEAR,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1294,KILLER_MANTIS,BERSERK_ST,NPC_GROUNDATTACK,5,200,0,7500,0,0,0
1294,KILLER_MANTIS,BERSERK_ST,NPC_COMBOATTACK,2,250,0,0,NO_DISPEL,0,0
1294,KILLER_MANTIS,BERSERK_ST,NPC_CRITICALSLASH,5,250,0,0,NO_DISPEL,0,0
1294,KILLER_MANTIS,RUSH_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1294,KILLER_MANTIS,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1295,OWL_BARON,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1295,OWL_BARON,BERSERK_ST,MG_LIGHTNINGBOLT,1,300,0,2000,0,0,0
1295,OWL_BARON,BERSERK_ST,MG_LIGHTNINGBOLT,3,200,0,2000,0,0,0
1295,OWL_BARON,BERSERK_ST,MG_LIGHTNINGBOLT,5,100,0,2000,0,0,0
1295,OWL_BARON,BERSERK_ST,MG_LIGHTNINGBOLT,7,300,0,2000,0,IF_HP,30
1295,OWL_BARON,RUSH_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1295,OWL_BARON,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1296,KOBOLD_LEADER,RUSH_ST,BS_ADRENALINE,1,120,1500,30000,0,0,0
1296,KOBOLD_LEADER,BERSERK_ST,BS_ADRENALINE,1,250,1500,30000,0,0,0
1296,KOBOLD_LEADER,BERSERK_ST,NPC_CRITICALSLASH,5,250,0,0,NO_DISPEL,0,0
1296,KOBOLD_LEADER,RUSH_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1296,KOBOLD_LEADER,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1297,ANCIENT_MUMMY,BERSERK_ST,NPC_COMBOATTACK,2,250,0,0,NO_DISPEL,0,0
1298,ZOMBIE_MASTER,BERSERK_ST,KN_BRANDISHSPEAR,10,160,2500,0,NO_DISPEL,0,0
1298,ZOMBIE_MASTER,BERSERK_ST,NPC_POISON,5,250,1000,0,NO_DISPEL,0,0
1298,ZOMBIE_MASTER,BERSERK_ST,KN_BRANDISHSPEAR,10,1000,2500,0,NO_DISPEL,IF_ENEMYCOUNT,2
1298,ZOMBIE_MASTER,RUSH_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1298,ZOMBIE_MASTER,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,3600000,NO_DISPEL,IF_SLAVENUM,2
1299,GOBLIN_LEADER,BERSERK_ST,NPC_COMBOATTACK,1,250,0,0,NO_DISPEL,0,0
1299,GOBLIN_LEADER,BERSERK_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
